timestamp,sensor_id,temperatura,vibracion,presion,ruido_db,es_anomalia,tipo_anomalia
2025-07-01 17:34:40,SENS-002,228.0,5.29,1006.3,117.6,1,sobrecalentamiento
2025-07-01 18:34:40,SENS-004,182.6,3.0,1563.1,77.9,0,normal
2025-07-01 19:34:40,SENS-002,233.9,11.77,1138.2,121.4,1,vibracion_excesiva
2025-07-01 20:34:40,SENS-001,174.4,2.14,1435.5,83.2,0,normal
2025-07-01 21:34:40,SENS-001,177.7,2.05,1586.9,83.1,0,normal
2025-07-01 22:34:40,SENS-003,161.9,2.64,1329.7,86.3,0,normal
2025-07-01 23:34:40,SENS-001,181.2,2.44,1492.1,89.2,0,normal
2025-07-02 00:34:40,SENS-002,172.8,2.27,1503.8,88.5,0,normal
2025-07-02 01:34:40,SENS-001,246.0,7.19,2000.7,108.6,1,sobrecalentamiento
2025-07-02 02:34:40,SENS-001,203.7,3.27,1608.9,88.2,0,normal
2025-07-02 03:34:40,SENS-004,174.3,1.77,1479.8,87.6,0,normal
2025-07-02 04:34:40,SENS-003,183.2,2.66,1564.7,86.1,0,normal
2025-07-02 05:34:40,SENS-003,171.6,1.68,1562.8,90.2,0,normal
2025-07-02 06:34:40,SENS-004,169.6,3.63,1528.6,82.4,0,normal
2025-07-02 07:34:40,SENS-002,178.7,2.92,1555.4,93.4,0,normal
2025-07-02 08:34:40,SENS-004,184.5,2.68,1421.9,75.4,0,normal
2025-07-02 09:34:40,SENS-003,178.3,2.88,1568.2,82.8,0,normal
2025-07-02 10:34:40,SENS-003,173.0,2.32,1688.6,84.2,0,normal
2025-07-02 11:34:40,SENS-003,179.1,2.8,1589.3,89.2,0,normal
2025-07-02 12:34:40,SENS-003,144.9,11.96,1040.3,116.1,1,sobrecalentamiento
2025-07-02 13:34:40,SENS-002,179.5,2.08,1346.5,87.1,0,normal
2025-07-02 14:34:40,SENS-003,144.3,8.37,1947.9,100.7,1,presion_anormal
2025-07-02 15:34:40,SENS-004,163.8,3.0,1593.1,82.6,0,normal
2025-07-02 16:34:40,SENS-002,238.6,10.01,1049.4,118.5,1,sobrecalentamiento
2025-07-02 17:34:40,SENS-003,174.8,2.97,1443.7,93.7,0,normal
2025-07-02 18:34:40,SENS-003,224.5,10.94,971.2,111.3,1,presion_anormal
2025-07-02 19:34:40,SENS-004,187.6,1.71,1408.7,87.4,0,normal
2025-07-02 20:34:40,SENS-004,184.0,2.63,1428.1,70.4,0,normal
2025-07-02 21:34:40,SENS-004,181.4,2.35,1551.1,83.4,0,normal
2025-07-02 22:34:40,SENS-002,195.9,2.83,1556.8,85.2,0,normal
2025-07-02 23:34:40,SENS-002,228.2,9.81,1905.4,114.2,1,vibracion_excesiva
2025-07-03 00:34:40,SENS-004,173.0,2.2,1523.3,89.2,0,normal
2025-07-03 01:34:40,SENS-004,183.4,1.99,1487.7,79.2,0,normal
2025-07-03 02:34:40,SENS-004,171.3,2.39,1454.3,85.5,0,normal
2025-07-03 03:34:40,SENS-004,179.8,1.73,1494.6,78.4,0,normal
2025-07-03 04:34:40,SENS-003,165.6,2.32,1328.1,79.9,0,normal
2025-07-03 05:34:40,SENS-001,203.5,1.78,1593.8,87.4,0,normal
2025-07-03 06:34:40,SENS-001,223.9,6.29,2019.3,106.4,1,falla_sensor
2025-07-03 07:34:40,SENS-004,163.0,2.16,1582.0,87.3,0,normal
2025-07-03 08:34:40,SENS-001,182.2,3.28,1470.2,84.9,0,normal
2025-07-03 09:34:40,SENS-003,170.8,2.8,1489.7,91.6,0,normal
2025-07-03 10:34:40,SENS-002,184.6,2.26,1497.7,84.5,0,normal
2025-07-03 11:34:40,SENS-002,167.8,3.29,1482.9,89.1,0,normal
2025-07-03 12:34:40,SENS-002,176.3,2.05,1528.6,91.9,0,normal
2025-07-03 13:34:40,SENS-001,183.2,2.74,1448.4,88.5,0,normal
2025-07-03 14:34:40,SENS-004,175.1,3.1,1488.6,83.8,0,normal
2025-07-03 15:34:40,SENS-004,179.8,0.9,1570.4,81.6,0,normal
2025-07-03 16:34:40,SENS-001,156.7,2.9,1484.9,81.2,0,normal
2025-07-03 17:34:40,SENS-002,171.9,1.72,1446.8,86.6,0,normal
2025-07-03 18:34:40,SENS-003,168.7,2.03,1621.1,81.1,0,normal
2025-07-03 19:34:40,SENS-003,184.4,2.95,1517.2,81.9,0,normal
2025-07-03 20:34:40,SENS-001,167.7,2.48,1494.0,89.0,0,normal
2025-07-03 21:34:40,SENS-004,180.2,2.35,1360.7,94.7,0,normal
2025-07-03 22:34:40,SENS-001,220.9,11.17,2152.0,114.9,1,vibracion_excesiva
2025-07-03 23:34:40,SENS-002,193.8,2.48,1477.9,84.1,0,normal
2025-07-04 00:34:40,SENS-003,226.4,6.87,1109.2,114.2,1,presion_anormal
2025-07-04 01:34:40,SENS-004,164.6,2.66,1628.6,87.9,0,normal
2025-07-04 02:34:40,SENS-003,187.2,2.72,1518.1,80.6,0,normal
2025-07-04 03:34:40,SENS-003,135.8,12.34,1920.7,118.2,1,vibracion_excesiva
2025-07-04 04:34:40,SENS-003,222.6,12.58,2014.6,108.0,1,falla_sensor
2025-07-04 05:34:40,SENS-001,223.6,10.95,966.0,128.7,1,falla_sensor
2025-07-04 06:34:40,SENS-002,173.5,2.31,1562.6,86.0,0,normal
2025-07-04 07:34:40,SENS-004,174.7,1.69,1498.9,82.3,0,normal
2025-07-04 08:34:40,SENS-004,138.4,9.73,903.3,116.2,1,presion_anormal
2025-07-04 09:34:40,SENS-002,228.4,8.12,1937.0,110.3,1,falla_sensor
2025-07-04 10:34:40,SENS-004,184.7,3.29,1520.0,84.4,0,normal
2025-07-04 11:34:40,SENS-001,181.2,2.01,1445.8,89.4,0,normal
2025-07-04 12:34:40,SENS-002,193.9,2.54,1529.1,84.6,0,normal
2025-07-04 13:34:40,SENS-001,218.7,6.37,1033.9,108.3,1,vibracion_excesiva
2025-07-04 14:34:40,SENS-004,132.6,9.3,2043.0,111.3,1,presion_anormal
2025-07-04 15:34:40,SENS-003,183.1,2.79,1641.9,93.6,0,normal
2025-07-04 16:34:40,SENS-003,231.5,12.51,934.9,116.7,1,falla_sensor
2025-07-04 17:34:40,SENS-003,188.9,2.75,1421.6,93.9,0,normal
2025-07-04 18:34:40,SENS-003,180.7,3.26,1586.2,87.5,0,normal
2025-07-04 19:34:40,SENS-004,138.4,8.62,1078.8,109.3,1,vibracion_excesiva
2025-07-04 20:34:40,SENS-004,174.6,2.16,1579.1,91.4,0,normal
2025-07-04 21:34:40,SENS-004,236.2,7.58,2011.1,111.1,1,presion_anormal
2025-07-04 22:34:40,SENS-003,165.1,1.84,1716.9,83.4,0,normal
2025-07-04 23:34:40,SENS-002,186.0,2.75,1260.2,80.9,0,normal
2025-07-05 00:34:40,SENS-001,187.9,2.49,1458.2,94.3,0,normal
2025-07-05 01:34:40,SENS-003,162.9,2.02,1623.5,90.9,0,normal
2025-07-05 02:34:40,SENS-003,180.2,2.47,1462.0,87.7,0,normal
2025-07-05 03:34:40,SENS-002,239.6,4.79,2072.6,123.4,1,presion_anormal
2025-07-05 04:34:40,SENS-002,182.2,2.31,1286.1,87.8,0,normal
2025-07-05 05:34:40,SENS-001,179.7,2.57,1560.1,84.7,0,normal
2025-07-05 06:34:40,SENS-003,111.2,6.06,2106.3,111.5,1,falla_sensor
2025-07-05 07:34:40,SENS-001,187.4,2.65,1354.2,86.7,0,normal
2025-07-05 08:34:40,SENS-003,228.6,4.19,949.8,108.4,1,presion_anormal
2025-07-05 09:34:40,SENS-001,186.2,2.92,1619.7,86.1,0,normal
2025-07-05 10:34:40,SENS-003,178.0,2.39,1456.6,92.5,0,normal
2025-07-05 11:34:40,SENS-004,183.8,2.71,1486.9,90.4,0,normal
2025-07-05 12:34:40,SENS-004,191.0,3.54,1588.1,82.6,0,normal
2025-07-05 13:34:40,SENS-004,193.0,1.89,1348.3,77.2,0,normal
2025-07-05 14:34:40,SENS-004,184.4,1.87,1515.7,89.9,0,normal
2025-07-05 15:34:40,SENS-001,240.0,7.45,1875.9,113.4,1,vibracion_excesiva
2025-07-05 16:34:40,SENS-003,196.2,2.89,1198.2,83.9,0,normal
2025-07-05 17:34:40,SENS-003,152.6,2.45,1622.5,88.0,0,normal
2025-07-05 18:34:40,SENS-001,163.0,3.04,1431.9,78.8,0,normal
2025-07-05 19:34:40,SENS-003,182.1,2.74,1533.4,87.5,0,normal
2025-07-05 20:34:40,SENS-004,107.7,7.28,1900.2,110.2,1,vibracion_excesiva
2025-07-05 21:34:40,SENS-003,173.2,2.84,1353.6,85.0,0,normal
2025-07-05 22:34:40,SENS-004,234.9,11.15,1964.6,102.2,1,vibracion_excesiva
2025-07-05 23:34:40,SENS-003,177.8,2.16,1389.3,88.1,0,normal
2025-07-06 00:34:40,SENS-001,179.5,2.76,1355.3,83.1,0,normal
2025-07-06 01:34:40,SENS-001,119.3,12.0,1148.2,113.8,1,presion_anormal
2025-07-06 02:34:40,SENS-003,187.7,2.35,1410.4,82.1,0,normal
2025-07-06 03:34:40,SENS-001,187.0,3.28,1540.7,83.3,0,normal
2025-07-06 04:34:40,SENS-003,182.4,2.53,1412.0,78.9,0,normal
2025-07-06 05:34:40,SENS-004,235.3,5.69,2031.1,118.3,1,falla_sensor
2025-07-06 06:34:40,SENS-003,181.3,2.14,1385.3,97.4,0,normal
2025-07-06 07:34:40,SENS-001,223.9,5.54,1169.9,111.3,1,falla_sensor
2025-07-06 08:34:40,SENS-003,174.7,2.9,1459.6,75.2,0,normal
2025-07-06 09:34:40,SENS-001,168.1,2.09,1573.1,83.5,0,normal
2025-07-06 10:34:40,SENS-001,177.6,2.86,1519.7,81.3,0,normal
2025-07-06 11:34:40,SENS-004,131.8,8.59,972.4,131.0,1,falla_sensor
2025-07-06 12:34:40,SENS-001,175.0,2.2,1602.7,94.8,0,normal
2025-07-06 13:34:40,SENS-004,181.9,2.94,1681.1,92.4,0,normal
2025-07-06 14:34:40,SENS-002,185.7,3.01,1558.3,82.3,0,normal
2025-07-06 15:34:40,SENS-002,169.7,2.91,1603.4,86.9,0,normal
2025-07-06 16:34:40,SENS-001,126.0,6.12,2136.4,113.8,1,presion_anormal
2025-07-06 17:34:40,SENS-002,183.0,2.78,1337.6,79.5,0,normal
2025-07-06 18:34:40,SENS-001,230.7,12.09,2001.8,112.5,1,presion_anormal
2025-07-06 19:34:40,SENS-003,167.6,2.84,1609.7,85.0,0,normal
2025-07-06 20:34:40,SENS-003,174.9,3.19,1540.1,84.6,0,normal
2025-07-06 21:34:40,SENS-001,160.0,2.76,1482.5,90.3,0,normal
2025-07-06 22:34:40,SENS-001,182.0,2.34,1360.7,83.8,0,normal
2025-07-06 23:34:40,SENS-002,239.0,6.7,990.6,122.6,1,presion_anormal
2025-07-07 00:34:40,SENS-002,174.9,2.65,1431.3,73.4,0,normal
2025-07-07 01:34:40,SENS-003,182.5,3.87,1641.8,85.7,0,normal
2025-07-07 02:34:40,SENS-003,179.8,2.67,1431.6,87.9,0,normal
2025-07-07 03:34:40,SENS-003,187.4,1.9,1536.7,78.1,0,normal
2025-07-07 04:34:40,SENS-002,122.5,11.52,818.0,113.7,1,falla_sensor
2025-07-07 05:34:40,SENS-003,188.9,2.35,1374.2,84.2,0,normal
2025-07-07 06:34:40,SENS-003,179.2,2.0,1350.7,84.2,0,normal
2025-07-07 07:34:40,SENS-001,171.6,2.76,1557.1,84.4,0,normal
2025-07-07 08:34:40,SENS-004,189.7,2.32,1513.8,87.0,0,normal
2025-07-07 09:34:40,SENS-004,163.3,2.75,1590.2,92.7,0,normal
2025-07-07 10:34:40,SENS-002,193.4,2.92,1485.0,89.6,0,normal
2025-07-07 11:34:40,SENS-003,183.7,2.13,1420.8,86.5,0,normal
2025-07-07 12:34:40,SENS-001,201.9,3.06,1713.1,82.2,0,normal
2025-07-07 13:34:40,SENS-003,185.2,3.0,1469.5,89.6,0,normal
2025-07-07 14:34:40,SENS-003,192.3,2.78,1539.7,86.1,0,normal
2025-07-07 15:34:40,SENS-001,186.4,2.5,1521.2,92.2,0,normal
2025-07-07 16:34:40,SENS-002,194.8,2.69,1569.3,81.3,0,normal
2025-07-07 17:34:40,SENS-003,182.5,2.7,1313.7,89.6,0,normal
2025-07-07 18:34:40,SENS-004,174.6,2.76,1473.2,83.6,0,normal
2025-07-07 19:34:40,SENS-004,194.2,0.76,1721.0,81.2,0,normal
2025-07-07 20:34:40,SENS-004,171.7,2.01,1583.5,93.5,0,normal
2025-07-07 21:34:40,SENS-001,179.6,2.9,1451.5,84.6,0,normal
2025-07-07 22:34:40,SENS-001,169.9,1.92,1321.0,88.9,0,normal
2025-07-07 23:34:40,SENS-004,180.6,2.02,1469.5,88.3,0,normal
2025-07-08 00:34:40,SENS-003,183.6,3.21,1448.3,78.7,0,normal
2025-07-08 01:34:40,SENS-002,198.2,2.84,1553.8,89.0,0,normal
2025-07-08 02:34:40,SENS-001,179.1,2.84,1345.4,70.9,0,normal
2025-07-08 03:34:40,SENS-001,182.0,2.98,1406.9,80.6,0,normal
2025-07-08 04:34:40,SENS-001,176.9,2.03,1496.9,79.4,0,normal
2025-07-08 05:34:40,SENS-004,170.0,2.98,1352.8,75.5,0,normal
2025-07-08 06:34:40,SENS-003,168.7,1.92,1500.1,81.2,0,normal
2025-07-08 07:34:40,SENS-004,183.7,1.73,1465.9,86.9,0,normal
2025-07-08 08:34:40,SENS-002,171.7,2.13,1285.2,89.2,0,normal
2025-07-08 09:34:40,SENS-002,175.6,2.84,1535.1,87.9,0,normal
2025-07-08 10:34:40,SENS-003,173.2,2.96,1655.9,84.8,0,normal
2025-07-08 11:34:40,SENS-001,170.2,3.0,1369.5,79.3,0,normal
2025-07-08 12:34:40,SENS-003,193.6,2.55,1531.5,89.4,0,normal
2025-07-08 13:34:40,SENS-001,168.6,2.57,1398.2,88.2,0,normal
2025-07-08 14:34:40,SENS-004,180.5,1.79,1445.8,86.7,0,normal
2025-07-08 15:34:40,SENS-002,124.1,9.18,1161.0,110.5,1,falla_sensor
2025-07-08 16:34:40,SENS-001,120.9,10.77,928.2,116.9,1,falla_sensor
2025-07-08 17:34:40,SENS-001,183.9,3.11,1469.2,79.7,0,normal
2025-07-08 18:34:40,SENS-001,184.8,3.21,1439.3,87.1,0,normal
2025-07-08 19:34:40,SENS-003,191.9,2.48,1499.3,80.7,0,normal
2025-07-08 20:34:40,SENS-001,167.9,3.25,1517.9,87.2,0,normal
2025-07-08 21:34:40,SENS-001,169.8,2.87,1618.0,83.2,0,normal
2025-07-08 22:34:40,SENS-004,103.9,9.78,1024.0,120.6,1,falla_sensor
2025-07-08 23:34:40,SENS-002,173.3,2.59,1654.5,92.7,0,normal
2025-07-09 00:34:40,SENS-001,138.8,11.25,2302.8,123.9,1,presion_anormal
2025-07-09 01:34:40,SENS-001,190.3,3.24,1642.7,86.0,0,normal
2025-07-09 02:34:40,SENS-004,186.4,2.65,1719.1,83.0,0,normal
2025-07-09 03:34:40,SENS-004,191.5,2.04,1482.4,81.7,0,normal
2025-07-09 04:34:40,SENS-003,135.1,6.56,2313.0,111.3,1,presion_anormal
2025-07-09 05:34:40,SENS-001,232.5,11.96,2134.7,115.9,1,falla_sensor
2025-07-09 06:34:40,SENS-002,152.4,9.39,1028.6,107.6,1,presion_anormal
2025-07-09 07:34:40,SENS-004,168.9,1.78,1453.2,82.3,0,normal
2025-07-09 08:34:40,SENS-003,189.9,2.8,1755.9,85.7,0,normal
2025-07-09 09:34:40,SENS-001,192.1,2.56,1391.8,87.5,0,normal
2025-07-09 10:34:40,SENS-002,176.5,3.47,1678.9,81.3,0,normal
2025-07-09 11:34:40,SENS-001,195.8,2.48,1647.2,83.4,0,normal
2025-07-09 12:34:40,SENS-004,181.8,2.35,1410.8,82.7,0,normal
2025-07-09 13:34:40,SENS-002,178.3,2.68,1449.0,86.6,0,normal
2025-07-09 14:34:40,SENS-001,172.7,1.85,1504.5,90.3,0,normal
2025-07-09 15:34:40,SENS-004,190.0,3.11,1504.4,87.4,0,normal
2025-07-09 16:34:40,SENS-004,196.9,2.63,1535.4,81.6,0,normal
2025-07-09 17:34:40,SENS-002,160.8,2.2,1493.9,95.1,0,normal
2025-07-09 18:34:40,SENS-002,192.7,2.82,1626.6,80.7,0,normal
2025-07-09 19:34:40,SENS-001,172.7,2.87,1437.6,79.2,0,normal
2025-07-09 20:34:40,SENS-002,178.9,2.7,1464.7,90.1,0,normal
2025-07-09 21:34:40,SENS-003,175.5,2.84,1465.1,90.6,0,normal
2025-07-09 22:34:40,SENS-001,178.6,2.87,1600.1,83.2,0,normal
2025-07-09 23:34:40,SENS-003,143.0,6.44,999.9,113.4,1,sobrecalentamiento
2025-07-10 00:34:40,SENS-004,236.8,11.02,1055.9,121.9,1,vibracion_excesiva
2025-07-10 01:34:40,SENS-003,167.4,1.98,1527.4,86.9,0,normal
2025-07-10 02:34:40,SENS-004,128.0,6.51,2001.0,127.4,1,presion_anormal
2025-07-10 03:34:40,SENS-004,148.3,12.83,1000.5,115.9,1,sobrecalentamiento
2025-07-10 04:34:40,SENS-004,173.4,2.69,1334.9,83.7,0,normal
2025-07-10 05:34:40,SENS-004,184.9,2.34,1634.2,91.4,0,normal
2025-07-10 06:34:40,SENS-002,129.2,10.01,967.4,118.1,1,falla_sensor
2025-07-10 07:34:40,SENS-002,189.3,2.8,1573.7,78.1,0,normal
2025-07-10 08:34:40,SENS-003,178.5,2.54,1431.1,81.0,0,normal
2025-07-10 09:34:40,SENS-001,184.4,2.56,1488.3,80.0,0,normal
2025-07-10 10:34:40,SENS-003,186.6,2.06,1517.6,77.4,0,normal
2025-07-10 11:34:40,SENS-004,161.2,2.03,1383.7,91.2,0,normal
2025-07-10 12:34:40,SENS-003,177.0,2.95,1436.0,85.8,0,normal
2025-07-10 13:34:40,SENS-002,164.8,1.36,1393.1,79.7,0,normal
2025-07-10 14:34:40,SENS-002,180.7,2.94,1513.0,80.7,0,normal
2025-07-10 15:34:40,SENS-002,174.8,1.37,1364.2,87.0,0,normal
2025-07-10 16:34:40,SENS-004,222.2,12.04,2042.3,105.9,1,presion_anormal
2025-07-10 17:34:40,SENS-004,204.8,2.13,1496.7,88.0,0,normal
2025-07-10 18:34:40,SENS-004,182.9,2.82,1474.1,89.9,0,normal
2025-07-10 19:34:40,SENS-004,172.1,2.3,1695.0,94.2,0,normal
2025-07-10 20:34:40,SENS-004,187.1,2.79,1404.1,77.7,0,normal
2025-07-10 21:34:40,SENS-004,166.0,1.67,1452.0,82.2,0,normal
2025-07-10 22:34:40,SENS-001,184.8,2.16,1495.8,75.9,0,normal
2025-07-10 23:34:40,SENS-002,186.2,1.06,1411.3,79.5,0,normal
2025-07-11 00:34:40,SENS-002,126.3,11.73,2041.8,101.5,1,sobrecalentamiento
2025-07-11 01:34:40,SENS-001,181.5,3.03,1401.8,84.2,0,normal
2025-07-11 02:34:40,SENS-003,129.9,7.86,1833.7,110.1,1,presion_anormal
2025-07-11 03:34:40,SENS-003,194.6,2.08,1463.6,80.5,0,normal
2025-07-11 04:34:40,SENS-002,177.1,3.53,1464.1,83.9,0,normal
2025-07-11 05:34:40,SENS-004,140.6,10.09,1053.8,103.7,1,vibracion_excesiva
2025-07-11 06:34:40,SENS-004,180.9,2.49,1518.0,92.7,0,normal
2025-07-11 07:34:40,SENS-002,176.6,2.99,1658.0,89.0,0,normal
2025-07-11 08:34:40,SENS-003,184.4,2.32,1548.2,96.0,0,normal
2025-07-11 09:34:40,SENS-004,190.1,3.67,1617.1,82.6,0,normal
2025-07-11 10:34:40,SENS-004,247.8,11.53,958.4,122.3,1,presion_anormal
2025-07-11 11:34:40,SENS-002,220.0,8.84,1079.8,109.1,1,sobrecalentamiento
2025-07-11 12:34:40,SENS-003,192.1,2.5,1470.2,76.5,0,normal
2025-07-11 13:34:40,SENS-003,189.0,2.55,1472.5,85.6,0,normal
2025-07-11 14:34:40,SENS-002,173.1,3.2,1483.9,84.9,0,normal
2025-07-11 15:34:40,SENS-002,187.3,2.41,1814.0,80.4,0,normal
2025-07-11 16:34:40,SENS-001,179.1,2.52,1590.4,87.0,0,normal
2025-07-11 17:34:40,SENS-001,178.7,2.66,1510.3,79.3,0,normal
2025-07-11 18:34:40,SENS-003,167.0,2.94,1445.4,89.6,0,normal
2025-07-11 19:34:40,SENS-003,177.5,2.9,1460.4,80.4,0,normal
2025-07-11 20:34:40,SENS-004,189.8,2.77,1473.0,77.2,0,normal
2025-07-11 21:34:40,SENS-003,191.8,2.37,1549.2,87.5,0,normal
2025-07-11 22:34:40,SENS-003,182.0,2.8,1337.0,84.8,0,normal
2025-07-11 23:34:40,SENS-002,170.8,2.3,1480.2,84.8,0,normal
2025-07-12 00:34:40,SENS-004,172.5,1.85,1348.0,80.9,0,normal
2025-07-12 01:34:40,SENS-003,178.4,1.81,1501.8,92.5,0,normal
2025-07-12 02:34:40,SENS-002,237.6,10.75,980.2,129.7,1,sobrecalentamiento
2025-07-12 03:34:40,SENS-004,164.9,2.82,1464.2,97.1,0,normal
2025-07-12 04:34:40,SENS-004,186.9,2.28,1596.2,96.0,0,normal
2025-07-12 05:34:40,SENS-002,173.2,1.63,1427.4,90.5,0,normal
2025-07-12 06:34:40,SENS-004,147.9,7.38,1967.2,100.4,1,presion_anormal
2025-07-12 07:34:40,SENS-003,181.6,2.59,1369.0,75.1,0,normal
2025-07-12 08:34:40,SENS-003,177.6,1.71,1513.7,75.3,0,normal
2025-07-12 09:34:40,SENS-001,171.3,2.87,1629.7,88.1,0,normal
2025-07-12 10:34:40,SENS-002,125.7,7.18,1863.6,127.2,1,presion_anormal
2025-07-12 11:34:40,SENS-003,176.5,3.02,1463.2,78.5,0,normal
2025-07-12 12:34:40,SENS-004,175.3,2.54,1406.8,86.0,0,normal
2025-07-12 13:34:40,SENS-001,186.1,2.3,1449.7,81.3,0,normal
2025-07-12 14:34:40,SENS-002,191.8,3.85,1670.3,91.0,0,normal
2025-07-12 15:34:40,SENS-001,170.1,3.1,1608.0,78.7,0,normal
2025-07-12 16:34:40,SENS-001,140.3,6.42,2040.3,108.9,1,vibracion_excesiva
2025-07-12 17:34:40,SENS-002,174.6,2.75,1542.5,85.4,0,normal
2025-07-12 18:34:40,SENS-002,212.8,6.39,1032.7,99.6,1,presion_anormal
2025-07-12 19:34:40,SENS-002,174.6,1.96,1585.0,87.7,0,normal
2025-07-12 20:34:40,SENS-002,123.2,8.87,1009.8,129.0,1,presion_anormal
2025-07-12 21:34:40,SENS-004,167.6,3.23,1618.9,87.2,0,normal
2025-07-12 22:34:40,SENS-001,184.7,2.28,1566.9,80.3,0,normal
2025-07-12 23:34:40,SENS-002,180.0,2.99,1347.0,84.0,0,normal
2025-07-13 00:34:40,SENS-003,168.3,2.77,1682.9,80.5,0,normal
2025-07-13 01:34:40,SENS-002,160.9,2.72,1540.8,83.7,0,normal
2025-07-13 02:34:40,SENS-004,192.9,1.6,1587.3,75.1,0,normal
2025-07-13 03:34:40,SENS-004,189.1,2.92,1453.7,89.2,0,normal
2025-07-13 04:34:40,SENS-003,162.9,3.15,1513.8,77.3,0,normal
2025-07-13 05:34:40,SENS-003,174.5,1.6,1248.9,76.8,0,normal
2025-07-13 06:34:40,SENS-003,191.4,2.09,1515.8,80.7,0,normal
2025-07-13 07:34:40,SENS-001,155.1,3.51,1473.1,86.2,0,normal
2025-07-13 08:34:40,SENS-003,170.3,3.33,1435.6,91.8,0,normal
2025-07-13 09:34:40,SENS-001,190.6,2.92,1300.8,84.0,0,normal
2025-07-13 10:34:40,SENS-001,170.1,2.78,1448.5,81.9,0,normal
2025-07-13 11:34:40,SENS-001,137.4,7.35,1957.4,116.7,1,vibracion_excesiva
2025-07-13 12:34:40,SENS-004,185.3,2.49,1457.8,82.0,0,normal
2025-07-13 13:34:40,SENS-003,176.3,3.01,1517.1,92.3,0,normal
2025-07-13 14:34:40,SENS-003,145.6,12.62,1946.5,113.7,1,falla_sensor
2025-07-13 15:34:40,SENS-001,180.5,0.9,1515.4,81.9,0,normal
2025-07-13 16:34:40,SENS-001,171.5,1.82,1363.4,97.1,0,normal
2025-07-13 17:34:40,SENS-003,178.2,2.08,1660.5,80.4,0,normal
2025-07-13 18:34:40,SENS-002,227.0,12.61,1213.2,125.0,1,sobrecalentamiento
2025-07-13 19:34:40,SENS-003,166.9,3.04,1526.0,85.4,0,normal
2025-07-13 20:34:40,SENS-004,116.9,10.28,1049.5,104.1,1,vibracion_excesiva
2025-07-13 21:34:40,SENS-003,178.3,1.99,1357.8,76.5,0,normal
2025-07-13 22:34:40,SENS-004,188.8,2.99,1518.8,82.5,0,normal
2025-07-13 23:34:40,SENS-003,176.2,2.98,1471.0,84.9,0,normal
2025-07-14 00:34:40,SENS-004,184.4,1.87,1385.0,83.2,0,normal
2025-07-14 01:34:40,SENS-002,175.9,2.64,1402.2,80.5,0,normal
2025-07-14 02:34:40,SENS-004,177.3,2.93,1572.7,93.5,0,normal
2025-07-14 03:34:40,SENS-002,176.3,3.38,1485.0,83.7,0,normal
2025-07-14 04:34:40,SENS-004,181.3,2.5,1453.3,92.7,0,normal
2025-07-14 05:34:40,SENS-003,182.6,2.53,1460.4,90.9,0,normal
2025-07-14 06:34:40,SENS-001,184.4,3.17,1527.3,96.0,0,normal
2025-07-14 07:34:40,SENS-004,229.8,5.31,1930.2,114.1,1,sobrecalentamiento
2025-07-14 08:34:40,SENS-002,181.3,2.36,1424.3,81.3,0,normal
2025-07-14 09:34:40,SENS-002,188.8,2.93,1552.8,86.2,0,normal
2025-07-14 10:34:40,SENS-001,174.6,2.53,1304.8,81.3,0,normal
2025-07-14 11:34:40,SENS-003,177.3,2.58,1466.8,77.3,0,normal
2025-07-14 12:34:40,SENS-001,143.1,6.16,2125.0,121.2,1,falla_sensor
2025-07-14 13:34:40,SENS-003,130.6,13.04,1219.2,111.2,1,falla_sensor
2025-07-14 14:34:40,SENS-001,183.7,2.83,1338.4,78.6,0,normal
2025-07-14 15:34:40,SENS-003,230.0,10.03,2113.3,121.1,1,vibracion_excesiva
2025-07-14 16:34:40,SENS-002,231.9,7.13,932.3,103.9,1,presion_anormal
2025-07-14 17:34:40,SENS-003,166.9,1.97,1532.8,81.1,0,normal
2025-07-14 18:34:40,SENS-001,212.7,10.86,1013.1,119.2,1,presion_anormal
2025-07-14 19:34:40,SENS-004,173.0,2.83,1546.0,83.2,0,normal
2025-07-14 20:34:40,SENS-004,177.5,1.74,1609.0,91.1,0,normal
2025-07-14 21:34:40,SENS-001,227.6,11.54,1916.9,111.2,1,presion_anormal
2025-07-14 22:34:40,SENS-004,195.2,3.02,1422.5,85.8,0,normal
2025-07-14 23:34:40,SENS-002,188.8,2.41,1439.7,82.7,0,normal
2025-07-15 00:34:40,SENS-001,230.3,9.46,1974.5,101.3,1,presion_anormal
2025-07-15 01:34:40,SENS-002,133.2,10.61,1158.8,113.1,1,vibracion_excesiva
2025-07-15 02:34:40,SENS-002,190.3,2.27,1505.8,89.2,0,normal
2025-07-15 03:34:40,SENS-003,176.7,2.35,1585.9,80.4,0,normal
2025-07-15 04:34:40,SENS-004,227.4,7.76,1855.9,113.0,1,presion_anormal
2025-07-15 05:34:40,SENS-001,171.1,2.17,1427.4,83.0,0,normal
2025-07-15 06:34:40,SENS-003,179.3,2.68,1577.8,84.5,0,normal
2025-07-15 07:34:40,SENS-003,132.7,10.33,947.1,121.2,1,sobrecalentamiento
2025-07-15 08:34:40,SENS-003,176.1,2.96,1564.0,87.2,0,normal
2025-07-15 09:34:40,SENS-004,175.1,2.34,1465.9,90.3,0,normal
2025-07-15 10:34:40,SENS-003,177.2,3.04,1509.1,84.3,0,normal
2025-07-15 11:34:40,SENS-002,179.5,2.9,1438.3,88.2,0,normal
